Index,PositionType,PositionStatus,CareerTrack,Nationality,EducationLevel,Branch,PositionLevel,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Task9,Task10,Task11,Task12,Task13,Task14,Task15,Task16,Task17,Task18,Task19,Task20,Task21,Task22,Task23,Workload1,Workload2,Workload3,Workload4,PerformerCategory
9616,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9621,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9632,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9633,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9635,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9637,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9639,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9642,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9647,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9649,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9662,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9666,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9689,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9692,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9696,TypeB,StatusD,TrackA,local,No Data,BranchA,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9697,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9698,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9701,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9703,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9704,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9708,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9713,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9714,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9715,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9717,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9719,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9723,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9726,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9729,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9730,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9731,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9733,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9734,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9735,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9737,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9741,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9749,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9779,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9780,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9781,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9782,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9783,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9785,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9788,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9789,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9790,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9791,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9792,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9795,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9798,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9800,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9802,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9803,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9804,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9807,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9808,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9809,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9813,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9821,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9825,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9847,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9850,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9854,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9857,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9866,TypeB,StatusD,TrackA,local,No Data,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9872,TypeB,StatusD,TrackA,local,No Data,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9875,TypeB,StatusD,TrackA,local,No Data,BranchG,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9879,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9882,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9885,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9890,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9894,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9895,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9896,TypeB,StatusD,TrackA,local,No Data,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9897,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9898,TypeB,StatusD,TrackA,local,No Data,BranchE,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9903,TypeB,StatusD,TrackA,local,No Data,,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9904,TypeB,StatusD,TrackA,local,No Data,BranchD,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
5816,TypeB,StatusB,TrackB,local,LevelA,BranchL,LevelA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,LowPerformer
35,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,LowPerformer
49,TypeB,StatusA,TrackA,local,LevelD,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,LowPerformer
58,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,LowPerformer
260,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,LowPerformer
288,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,LowPerformer
312,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,LowPerformer
368,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,LowPerformer
737,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,LowPerformer
1016,TypeB,StatusA,TrackA,local,LevelA,BranchA,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LowPerformer
1082,TypeB,StatusA,TrackA,local,LevelA,,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,LowPerformer
1099,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,LowPerformer
1115,TypeB,StatusA,TrackA,local,LevelB,,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,LowPerformer
1159,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,LowPerformer
1418,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,LowPerformer
2290,TypeB,StatusB,TrackA,local,LevelA,BranchL,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,LowPerformer
2310,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,LowPerformer
2465,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,LowPerformer
2471,TypeB,StatusA,TrackA,local,LevelB,BranchJ,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,LowPerformer
2569,TypeB,StatusA,TrackA,local,LevelC,BranchG,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,LowPerformer
4104,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,LowPerformer
4162,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,LowPerformer
4401,TypeB,StatusA,TrackA,local,LevelA,BranchJ,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,LowPerformer
4861,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,LowPerformer
5370,TypeB,StatusA,TrackA,local,LevelB,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,LowPerformer
5710,TypeA,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,LowPerformer
5829,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,LowPerformer
6338,TypeB,StatusA,TrackA,local,LevelB,,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,LowPerformer
6986,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,LowPerformer
7040,TypeA,StatusA,TrackA,local,LevelB,,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,LowPerformer
8208,TypeB,StatusB,TrackA,local,LevelA,BranchG,LevelA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,LowPerformer
8211,TypeB,StatusB,TrackA,local,LevelB,,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,LowPerformer
8308,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,LowPerformer
8819,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,LowPerformer
9140,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,LowPerformer
9844,TypeB,StatusD,TrackA,local,LevelB,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,LowPerformer
10,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,LowPerformer
994,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,LowPerformer
1011,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LowPerformer
1112,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,LowPerformer
1127,TypeB,StatusB,TrackA,Foreigner,LevelA,BranchL,LevelA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,LowPerformer
1376,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,12,LowPerformer
1590,TypeB,StatusA,TrackA,local,LevelC,,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,LowPerformer
2027,TypeB,StatusA,TrackA,local,LevelA,BranchB,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,14,LowPerformer
2251,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,LowPerformer
2501,TypeB,StatusA,TrackC,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,19,LowPerformer
2502,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,LowPerformer
3317,TypeB,StatusA,TrackA,local,LevelA,BranchD,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,3,LowPerformer
3391,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,LowPerformer
3649,TypeB,StatusA,TrackA,local,LevelC,BranchF,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,LowPerformer
3991,TypeB,StatusA,TrackA,local,LevelD,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,LowPerformer
4166,TypeB,StatusA,TrackA,local,LevelC,BranchB,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,10,LowPerformer
4274,TypeB,StatusA,TrackA,local,LevelC,BranchC,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,12,LowPerformer
4363,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,LowPerformer
4544,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,LowPerformer
4602,TypeB,StatusA,TrackA,local,LevelA,,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,7,LowPerformer
4684,TypeB,StatusA,TrackA,local,LevelC,BranchG,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,LowPerformer
5476,TypeB,StatusA,TrackA,local,LevelA,BranchJ,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,3,LowPerformer
5644,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,6,LowPerformer
5821,TypeB,StatusA,TrackA,local,LevelC,BranchG,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,11,LowPerformer
5822,TypeB,StatusA,TrackA,local,LevelC,BranchJ,LevelE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,20,LowPerformer
5825,TypeB,StatusA,TrackA,local,LevelA,BranchH,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,11,LowPerformer
5867,TypeB,StatusA,TrackA,local,LevelA,BranchD,LevelB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,6,LowPerformer
5923,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,LowPerformer
5947,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,8,LowPerformer
6360,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,14,LowPerformer
6388,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,6,LowPerformer
